id,SV1,SV2,SV3,SV4,SV5,SV6,SV7,SV8,SV9,SV10,SV11,SV12,SV13,SV14,SV15,SV16,SV17,SV18,SV19,SV20,SV21,SV22,SV23,SV24,SV25,SV26,SV27,SV28,SV29,SV30,SV31,SV32,SV33,SV34,SV35,SV36,SV37,SV38,SV39,SV40,SV41,SV42,SV43,SV44,SV45,SV46,SV47,SV48,SV49,SV50,SV51,SV52,SV53,SV54,SV55,SV56,SV57,SV58,SV59,SV60,SV61,SV62,SV63,SV64,SV65,SV66,SV67,SV68,SV69,SV70,SV71,SV72,SV73,SV74,SV75,SV76,SV77,SV78,SV79,SV80,SV81,SV82,SV83,SV84,SV85,SV86,SV87,SV88,SV89,SV90,SV91,SV92,SV93,SV94,SV95,SV96
richmondiana_lismore_c.012184_01,-1.30565640367510E-001,4.10111649682685E-002,-1.48603973029972E-004,6.37053530940688E-003,-4.90952364334882E-003,4.94646437123860E-003,4.33776470727351E-003,-5.94561833900509E-003,9.43453667320272E-003,3.93041778925745E-003,-4.03470646280164E-003,2.78415185862826E-003,-3.05555669016497E-003,-1.38820141678635E-003,-4.43954471439108E-003,-2.29582345082770E-004,1.06202152137975E-003,1.19508040186889E-003,-1.06117689351568E-003,-7.19178852806015E-004,-2.68167169764308E-003,-2.78622713078868E-003,-1.78024594715909E-003,1.15585654760862E-004,1.28282036816552E-003,-2.93767363331917E-003,-1.26961917655719E-004,1.79586766372027E-003,4.67172130619799E-004,-5.31832482580327E-004,9.87918195726193E-005,-1.20442043701261E-003,2.94174032513040E-004,3.10868351413423E-005,2.12387053897292E-003,-3.24955354119487E-004,1.20949390502153E-003,-8.07829505650396E-005,2.32210233048212E-006,7.09137485616423E-004,3.54036584549849E-004,3.51497998976088E-005,-2.04258363387028E-004,7.46886255013705E-004,3.43882162732118E-004,-4.39034473178093E-004,5.29100000448169E-004,-1.48463954251367E-004,8.97818508647310E-005,1.39278931517877E-004,1.93673921254165E-004,2.63916843305723E-004,-2.47708937587762E-004,1.08776910675806E-004,3.62004493692292E-004,-2.57165371891869E-004,-1.37754467882806E-004,5.65316702144157E-005,-1.09302304965425E-006,-7.32341829245798E-005,7.09749806938181E-006,-1.46958440282844E-004,-1.55957072634577E-005,7.49391766845171E-005,-1.48544383063225E-004,-3.27558120290521E-004,-1.26688077133800E-004,2.27550276723967E-004,-1.17424945895293E-004,-6.26289652873745E-006,-3.90345697695887E-005,2.01622023868722E-004,2.97690738623066E-005,1.97671632075354E-004,-1.16362595445024E-004,-4.15533641387806E-005,-1.44360792843475E-004,-9.39889434652707E-005,-4.75364358174635E-005,-6.61400639499467E-005,-1.34083673835341E-005,-7.16893105828237E-006,6.04704012710344E-005,6.53012071696498E-005,-2.03610008647655E-005,5.48610466919603E-005,-1.67085959362471E-006,-8.27717506042119E-005,1.06276030476241E-005,-2.27449119877906E-006,-8.65565556088037E-006,6.41609010839055E-006,-1.48656062322972E-005,-2.59890303862145E-005,1.65874775156775E-005,-2.16829862492839E-005
richmondiana_lismore_c.103696_01,-1.27879843584116E-001,-3.85455285465361E-002,-1.72855210295237E-002,-1.67241880247236E-002,1.27495891141989E-002,1.01112154098476E-002,4.65735093220171E-003,1.56392835474887E-003,-6.21519771061249E-003,-2.02665109413299E-003,-6.90460781830236E-004,2.04220409296458E-003,1.05165407319701E-003,1.25772012477210E-003,6.22636804925137E-004,-1.39996251952607E-003,3.87304798709944E-004,6.77877529873013E-005,6.89797860664403E-004,1.25497043512318E-004,7.29787761231469E-004,-1.04936536620147E-003,-6.08365607958053E-004,-1.92544514217500E-003,2.86713540175710E-004,7.70557337018836E-005,5.81794789508337E-004,-4.85091590226778E-005,1.06971939592406E-003,-2.45975296807930E-004,2.67945863626140E-004,-7.17590204840892E-004,-2.32193832964849E-005,-1.16408214822053E-005,2.76449578078797E-004,-2.47770821660556E-004,-6.46988558093384E-004,-2.91060714242401E-004,-9.28061949383962E-005,-8.91199804073228E-004,-4.66527987014748E-005,-3.21735181797330E-004,-2.01039366558587E-004,1.78683945843292E-004,7.39602680084492E-005,-1.94286188424968E-004,-2.45732645211381E-004,-1.74493783420775E-004,-4.75214011900991E-004,6.50507693944086E-005,1.39798526259206E-004,3.48461854719108E-004,1.76264162111962E-004,2.43580399560407E-004,2.00116705691694E-004,-3.84395857083975E-004,3.76696515226485E-005,4.11992154636918E-004,-2.87142792949225E-004,-4.80342527885040E-005,-3.20847015061187E-004,2.37620596331281E-005,-1.99241288141032E-004,9.06857847388272E-005,1.69366053438628E-004,-1.48227378574532E-004,1.79992475825526E-005,3.69972786914493E-005,-2.07228551090123E-004,-1.18293034068861E-004,-3.46079160294502E-005,-1.73192161829414E-004,1.34388785663067E-004,-1.66523530277308E-004,6.23016838183175E-006,-6.32848195695710E-005,4.10658797134228E-005,2.27498936278529E-005,-8.49178383738896E-005,5.36648055051611E-005,3.50214101648261E-005,-8.74904211460029E-006,-1.17275156381731E-004,2.69707778526318E-005,4.37069946278540E-005,5.11727984967758E-005,-1.04713237295664E-004,-6.65560985127079E-005,5.74456478313628E-005,-3.33427285008526E-005,6.03187773653739E-005,-3.22549753365526E-005,1.73694226451953E-005,6.59187887646908E-005,4.31264342734713E-005,-1.60866600062887E-005
richmondiana_lismore_c.105562_01,-9.94558735983300E-002,9.67375035425372E-002,3.77534903732828E-003,1.54701564369055E-002,-1.65278897782693E-002,6.87789573867636E-003,-8.80603385033612E-003,-6.17682036409343E-003,4.28739350535274E-003,-6.46067338924422E-003,3.98923279590054E-003,-2.21996839843316E-003,2.89834743167108E-003,-6.31151456148007E-003,-4.13083200831413E-003,-1.92982278491920E-003,8.37918603220528E-004,3.25780876563439E-003,2.58602236542380E-004,-8.76173035226286E-004,1.56989335764743E-003,-8.08346370826415E-004,-9.34402671593219E-004,-1.03118548738831E-003,-1.95275798422793E-005,-4.17823098063943E-005,-7.62567023853295E-004,3.36027707723533E-004,7.62018073127929E-004,6.62273612809924E-004,5.73363796506430E-004,3.28470744810281E-004,-7.15157152243494E-004,4.95221024943712E-004,-8.15996206352351E-004,4.88941205471616E-004,4.25851690545187E-004,-1.27971389318948E-004,4.33698373317163E-004,-1.80219102291186E-004,6.19450508533168E-004,-2.01498392430563E-005,-1.07553374731282E-004,1.31347362667857E-004,2.45591742348593E-004,-2.39242477220145E-004,2.10093434755478E-004,-3.64670778683448E-006,-3.19065065595956E-004,7.03907038862760E-005,2.37080692988442E-004,-2.10925985312170E-004,6.79172920867619E-005,-8.15445015729040E-005,-1.35980288869606E-004,-5.98911577966658E-005,-5.38932282536456E-005,2.43390735725997E-004,-2.24419822295804E-004,1.24575086437016E-004,1.22733595623596E-004,1.32979158143418E-004,2.14149258471975E-004,3.67889703475215E-004,-2.83227562224579E-004,5.22202492275396E-004,-2.96014416062103E-004,1.33358580804783E-004,-1.32600078304118E-004,-9.36270890935004E-005,-3.13334194645958E-004,1.09632641128234E-004,1.01682972181748E-005,1.00576133457867E-004,1.44514624572783E-004,-1.01702587673272E-005,-8.56365054934192E-005,6.71815500610674E-005,-3.24207596766011E-005,-7.17055533422307E-006,6.51885678870628E-005,8.10105639871175E-006,-5.97494080594619E-005,3.03436631375994E-005,3.01976936309048E-005,-1.45243070434614E-004,2.52709629120455E-005,-1.94559832483475E-005,2.48324587298297E-005,3.33848612484480E-005,1.40983433192173E-005,-1.10614267682784E-005,-1.29984283898921E-005,2.45948496278106E-005,-5.22395118504432E-005,1.92070529631672E-005
richmondiana_lismore_c.105562_02,-1.43854312812613E-001,1.26425805099172E-002,-1.56685623733675E-002,-1.43541603777104E-002,-1.74001305613710E-003,1.61879434596127E-002,8.27071937566807E-003,-7.48490505178841E-003,2.60300569589067E-003,6.13964681901046E-003,-3.53316547487967E-003,-3.85693875408544E-003,5.59057285613958E-003,-1.19280721509343E-003,-4.03479512257182E-004,-1.78927402091825E-003,1.96645521970419E-003,1.79906399029951E-003,-1.99586217426108E-003,-5.51934639978108E-004,-1.11960560054240E-003,9.22921665158661E-004,1.13610127732365E-003,1.39310039335950E-003,-9.98608321455276E-004,-1.52887721422016E-004,-9.89258130854725E-004,-6.65648270534994E-005,-5.26755324457689E-004,-3.44658740100398E-004,-5.20030223176905E-005,1.59868906935949E-003,-2.91754862470413E-005,-7.52754840930281E-004,-3.20749810044833E-004,-6.73067492238181E-004,-9.09946750174964E-004,-1.20600828421641E-004,-8.51157985186504E-004,-1.98023175003350E-004,3.74920518294006E-004,-1.73775482480827E-004,1.58653397390683E-005,-1.11652858369444E-004,-8.15450168931628E-005,6.08317102886225E-005,-1.94976831109460E-004,-3.41145742813423E-004,1.01890205287152E-004,-4.18435741276499E-005,7.18612555611033E-005,-2.10970595906128E-004,-1.50961536007744E-004,4.68768656832677E-004,1.48111689244554E-004,4.83850008173242E-004,-1.39418237411355E-004,-1.37497156718058E-004,-6.05324906661639E-004,-4.48491996955493E-004,-2.97651702356857E-004,3.74399526699921E-004,4.56034145962538E-005,-1.94853859332070E-004,4.79655235509793E-005,1.13319529742594E-004,-4.67820668165625E-007,3.98025659667455E-005,2.14049385694219E-004,-1.02861655057477E-004,3.88243003879653E-005,-7.30958135355859E-005,-4.72186276030706E-006,1.87985419390872E-005,-3.14308026519651E-005,4.30163981784082E-005,-2.79978335508535E-005,9.58320090050675E-005,-5.86470081641059E-006,-1.72183440867296E-005,-5.09601692667882E-006,-1.38970067474286E-005,-2.58388210381049E-005,-3.18932880301897E-005,-3.07557470226839E-005,-3.45986301436471E-005,-5.27011063711379E-007,4.10470072104677E-005,5.53295203130203E-005,-5.35248069155045E-006,4.12221166341302E-005,3.23611263673552E-005,-1.22082814441861E-005,-2.99982517412789E-005,-5.86408654369839E-005,-2.03521950041927E-005
richmondiana_lismore_c.112143_01,-8.45867339019513E-002,-5.71568953768373E-003,-1.50268610471323E-002,2.17733749324388E-004,-1.14017791457449E-002,-5.62815090328284E-003,1.09959451533654E-002,2.18906411480269E-003,5.94656903462326E-004,-1.06237930589424E-003,-2.59279027388127E-003,-1.07768182799961E-003,-1.53262860698573E-003,-1.63550396434426E-003,1.75936935078014E-004,2.69917212663586E-004,-2.92131966662641E-003,8.88064160155214E-004,7.05113668444773E-004,6.87753438677263E-004,8.44850529371824E-004,2.15079683542872E-005,-6.26382285077292E-004,3.03432100869105E-004,4.72183389495333E-004,4.58067927153387E-004,-1.26147460281653E-003,-6.65778141252741E-004,8.98019289531101E-005,5.81867342634551E-004,-1.00247269182908E-003,9.29383446614553E-004,2.30848524230044E-004,1.03025908984829E-004,-3.87272368223830E-004,-2.26489747734978E-004,6.06198137176062E-004,-2.91107949340631E-004,5.81908549296680E-006,1.00098490363362E-004,3.16229103847661E-004,-2.71074953209070E-004,-2.54619973752394E-005,-1.98423459577593E-004,-1.25452728675667E-004,4.19643526675648E-004,-1.63390911842349E-004,4.28197884451127E-004,-8.23566938501249E-005,-9.06408785411913E-005,-8.61095602083911E-005,-9.17245057834820E-005,2.69754775178825E-004,-6.46092372953345E-005,1.82056210498528E-004,-1.03607787790749E-004,-2.46018088634765E-004,1.82763358340341E-004,-1.82705051225478E-004,2.27243977246276E-004,2.35288333904596E-004,8.87109570929277E-005,-1.35596184922722E-004,-1.63080937818709E-004,1.19446517096842E-004,-1.53868637156959E-004,-7.00350682264481E-005,1.65543897364558E-004,3.43027261678961E-005,1.64636927823587E-004,-7.59202749072146E-006,-9.40065655592573E-005,2.29337547435138E-005,2.10687125905282E-005,-5.98119218972594E-005,-1.28727008773040E-004,2.86156992536857E-005,1.11899318608457E-004,7.57079633388359E-006,-5.98594080730572E-005,5.43658852078071E-005,4.66930085382352E-005,1.95182842514439E-005,2.55997689997947E-005,7.76136157261153E-005,7.16681168440612E-005,5.53394842875362E-005,1.44814365768475E-007,-2.24946610877431E-005,-2.23810316127892E-005,-2.73320882696444E-005,-3.26036734869403E-005,-1.41054120879491E-004,-9.15426097099615E-006,5.28080018777089E-006,3.54415853228511E-006
richmondiana_lismore_c.128856_01,-9.63122633549190E-002,3.10758765969860E-002,-1.13948272123212E-002,-5.29833691576352E-003,-7.62151201329336E-003,-7.62882922098689E-003,-1.88181194944808E-003,3.49851047999402E-003,1.87197278899966E-003,5.76447124608334E-003,5.05186000111023E-003,-1.54580162532978E-003,-4.01823796437335E-003,8.80940925631300E-004,5.29222325639998E-004,3.78084678786769E-004,1.00930985479639E-003,-3.62921017123106E-004,-4.17224707548721E-004,-6.56599513764444E-004,-1.46681984182671E-003,-7.63288157600846E-004,-3.41227478107206E-004,-6.94621727078911E-004,-7.24301118765797E-004,1.49222133829126E-003,-2.54363739240740E-004,2.90218828110476E-004,-2.51836380218960E-004,-1.35929245914169E-004,6.24755735583801E-004,-2.38478299485085E-004,-4.47850801246237E-004,5.21251152684250E-004,-6.08571023480996E-004,6.81070388260746E-005,7.29450194946645E-005,5.80707966050104E-004,-1.09477593703751E-004,-8.49819521738104E-004,-7.00441565619092E-004,-3.14132496593276E-004,-1.26504619488030E-004,6.30086613747540E-004,2.15914412370114E-006,-1.70296451937687E-004,3.51753601948079E-004,-2.60024704750572E-004,3.73219892840159E-004,-5.92642485455416E-005,-1.08494483937977E-004,2.13461320105477E-005,5.35745431566037E-005,-6.77489468056613E-004,-2.67586615469282E-004,-7.65032206911672E-004,4.20347317051985E-004,-2.90923210016588E-004,1.56368440155348E-004,-1.49649116804367E-005,2.47363832282854E-004,-2.54525530305915E-005,-9.62299921120123E-005,-9.97100105577275E-005,2.14392597953577E-004,-1.76902033877061E-004,-2.41299093399043E-004,-2.45083995228890E-004,4.21573208703658E-005,-1.02446350128360E-004,-6.71943218696340E-005,-1.87633528292808E-004,6.67979831493149E-005,-4.17632820589641E-005,-4.06012301340429E-006,-1.18782608602889E-005,-7.38908169630020E-005,7.05335020297712E-006,1.39331384689829E-004,8.76655729837326E-006,-6.54877619308645E-005,-6.23980374708823E-005,-1.49654841788737E-005,1.94853721631802E-005,-9.23324384349137E-005,-2.34340170195675E-006,-2.68957034663102E-005,2.48436843175041E-005,1.05422576956382E-004,1.87257253880709E-005,-3.81814481024124E-005,5.47577319505404E-005,5.70028203343109E-007,3.29770136630331E-005,2.97158864422240E-005,2.16105106686238E-005
richmondiana_mt-glorious_c.107145_01,-9.45494176825592E-002,-3.42954466558619E-002,3.88422125853410E-002,-7.89631145000998E-003,5.51884890947252E-003,-1.07219343890285E-003,-3.12692184720369E-003,5.11941331958143E-003,-2.15708261838689E-003,5.50762654149849E-003,2.81587913767151E-003,-4.95749963717671E-004,9.63413590579565E-004,-6.45994403582785E-003,-2.39235351935758E-003,6.79574755450620E-004,2.11920033969489E-004,-3.79352256225084E-003,-2.73492824998964E-004,-6.22076209311810E-004,-3.98397217850354E-004,-5.96567625992686E-004,4.03228864560390E-004,-1.05502249616152E-004,-3.85056014026116E-004,-7.71806795225085E-005,-5.53355917463711E-004,-6.32995730968116E-004,-6.56879199274996E-004,1.70499061347526E-004,-1.12611137452801E-003,9.80267883240562E-004,1.94272887093261E-004,-3.43314104383275E-004,1.53633456131897E-004,5.66351976823364E-004,1.29947286112348E-004,-2.24728897284730E-004,2.45270339776421E-004,-2.38700504150496E-004,4.44641889674187E-005,-1.70713615646680E-004,-3.84114570496670E-004,-2.13355341722606E-005,-3.48638864141289E-005,-1.09353261789506E-004,1.18767961087935E-004,-8.14631872067668E-005,6.70712148878571E-005,3.20921510398262E-005,1.58474988423463E-004,-3.73943689445249E-005,-5.24321906461409E-005,-1.09100096147335E-004,1.13711933637870E-004,9.89123642711889E-005,1.97727139144272E-006,2.20086017877389E-004,-1.16181357745148E-004,-9.76008948072635E-005,1.65399084675082E-004,-1.84082626021300E-004,-1.41103409406057E-005,4.21280407175024E-005,4.67520576184106E-005,-1.04238727878912E-004,1.04331101402552E-004,-8.32536461268061E-005,2.19589338371404E-004,-2.10209442772062E-005,-2.40723536337417E-005,1.38131429922698E-004,-8.54038384759075E-005,1.01458527082931E-004,1.02137641816218E-004,-2.65010954721595E-004,8.47086250828725E-005,-1.12171934896899E-005,8.81631571301516E-006,3.29026659097468E-005,-5.23148542855980E-005,4.80386120142399E-005,6.69970673017966E-005,3.21346512167505E-005,2.80651250480043E-005,-3.12003989340054E-005,2.53783456501367E-006,1.63583784791761E-005,8.53847515595867E-005,6.15044097958060E-005,-3.36544489427218E-005,-5.31978728716651E-005,-5.43547218434112E-006,-2.39327920414087E-005,-1.19774617550222E-005,-9.59821451816097E-006
richmondiana_mt-glorius_c.474709_01,-8.93433466039222E-002,-3.33846590740402E-002,7.93143032897689E-003,2.37154008209328E-004,6.11610469954368E-003,2.71895948210189E-003,7.75905919945880E-003,1.47565205111895E-003,6.14579154171575E-004,1.20210921359053E-003,2.92757826106022E-003,1.16553049468484E-004,1.71559597050084E-003,-3.97668913294728E-003,1.79852032404653E-003,-1.50323082242673E-003,9.64703397612717E-004,-2.30749036610379E-003,-5.50752418827987E-004,9.46649292690993E-004,-5.50717282737227E-004,1.45975656067753E-003,3.91815886868623E-004,-6.33006213505782E-004,5.71780224675891E-004,3.01752650007179E-004,5.70534418032557E-004,-7.49751643977072E-005,6.10318933208474E-004,1.65887102240722E-004,-1.50187140749865E-003,-1.86139295629543E-005,-1.67772871272712E-004,3.11377434759366E-004,3.42038936050919E-004,-1.20733246506568E-004,-3.68560642758104E-004,2.82219296197760E-004,3.82814104157113E-006,1.03875777783008E-004,-5.72364940937516E-004,-1.31382823131649E-004,-3.52289350893353E-004,-1.70831375315675E-004,6.98839005187288E-004,3.55736066970014E-004,-2.60494245498419E-004,-1.03684752680570E-004,8.88580867962617E-005,-1.29546318658580E-004,1.44331260652703E-004,2.50991465929909E-004,-3.25279092853873E-005,2.80438951518831E-004,-1.95447016416811E-004,-1.47142146046763E-004,2.11622400642050E-004,1.56511826206975E-004,4.60385103421587E-004,4.42405765087997E-005,-3.55351920059593E-004,4.07350106194174E-005,5.59502420518322E-005,-7.09617930403457E-005,2.22402980715949E-004,8.04915585547954E-005,1.16972977362466E-004,-7.45321561774547E-005,7.32709160993289E-005,-2.80742312631298E-005,1.05995607512332E-004,-1.39082881713415E-005,4.54916503778466E-005,8.00138492352446E-005,1.03726685769602E-005,-4.66453919060694E-005,-2.31149661787198E-005,-3.69599188364646E-005,4.57452168032362E-006,1.06728855324823E-005,-1.00385944044371E-005,3.86552361801700E-006,-5.49198137802622E-005,1.00477765429384E-004,-1.10417900053912E-005,1.63977618698666E-005,4.02405230142876E-005,-4.34261238653968E-006,-6.82742733487312E-006,-1.93447566200316E-006,-5.95648907040200E-006,6.07273577448196E-006,-6.73458974554485E-006,2.56238253847804E-005,-7.84379270655774E-005,2.57712881075260E-006
richmondiana_mt-tamborine_c.092297_01,-1.31694018231464E-001,-1.65912759204703E-002,-5.19749726248070E-003,-2.52502479268948E-002,1.46169727732178E-002,1.74638563874521E-003,-1.33363358078206E-003,2.06283425616745E-003,2.28460013368571E-003,-1.60670455027804E-003,1.54521501789051E-004,8.84419882825868E-004,4.00180454557847E-003,2.29047950967595E-003,1.69740873812934E-004,4.97662257228150E-005,-3.52743488616969E-004,5.67573188193200E-004,9.39530814396314E-004,2.06825059547272E-003,2.20518246937874E-003,9.61939106974852E-005,-5.99054123749570E-004,-8.16954928357181E-004,-3.02740684047055E-004,-9.29262856747196E-004,3.34500488228257E-004,2.05116223425647E-004,1.46731591950010E-003,2.27823763036320E-004,7.27788861442634E-004,9.39363213080632E-004,5.65787739862134E-004,-6.24456070905587E-004,-5.89466647487989E-004,-1.38077052727413E-004,-1.88913597882685E-004,-1.74955260836941E-004,1.07561788947197E-004,3.66339917192097E-004,1.21673065284481E-004,4.06478039424485E-004,-2.84477061910846E-004,9.35007419741006E-005,-2.76981886256202E-004,-1.83507236042733E-004,6.26173962768164E-004,-2.94467971518302E-004,6.10323120575597E-005,-3.39489058913457E-004,1.35663234455174E-004,1.44485159179729E-005,-1.71438119770246E-004,-3.98839362343063E-004,1.36095673974105E-005,-3.12109855746570E-004,1.93225730792708E-004,1.04210462820805E-004,3.05786718573630E-004,-2.01889764274457E-004,1.11521363860121E-005,1.42446286639538E-004,-4.00710088318757E-005,-2.86781625608885E-004,1.97937471080270E-004,-4.07494789341231E-004,2.24899127622029E-004,-1.37767312890493E-004,2.72121605093657E-005,3.97050098369999E-005,-1.34573008185187E-004,7.06553543698736E-005,-6.39816882349027E-005,3.08832987282007E-005,-8.41354966131065E-005,1.91921126685780E-005,-2.29559455524407E-005,3.25616663391237E-006,5.21751334432378E-005,-1.85230350482586E-005,-4.75946490900909E-005,5.86730824808023E-005,-7.25306949093643E-005,-8.44192506377591E-005,-3.90404121840669E-005,-3.65895185265376E-006,7.26175566886882E-005,-3.79533346840499E-005,-8.55152077015528E-006,9.93845942760138E-006,4.72557661668894E-005,-3.43538461084421E-005,2.28201815264472E-005,-3.65529283558302E-006,2.60792816856939E-005,-1.10988128258501E-005
richmondiana_mt-tamborine_c.112124_01,-9.63474815151655E-002,2.26801891740594E-003,-2.13350392623562E-002,-2.05663620990068E-003,-2.67188232602418E-003,-8.62496643243956E-003,1.92093101902404E-003,-2.40747048876537E-003,4.07072998635600E-004,3.60270280859114E-003,5.90815604640767E-003,-3.93574508058745E-003,1.11914330312714E-003,-4.46148504972072E-004,-1.27765388093401E-003,7.34050148055422E-004,8.11196401753960E-004,7.96580508483091E-004,9.45214816418670E-004,1.68469778203904E-003,3.41345801949683E-003,9.33025251094414E-004,-1.21962534316538E-004,1.24535588892823E-003,-2.21908181209991E-003,5.77955722549481E-004,-1.39206868790938E-003,1.46391619588273E-003,-1.45453237534505E-003,2.27341718406715E-004,-9.47283987493738E-004,-3.75266360539813E-004,-3.58321946799074E-004,1.23110455735870E-003,5.58786125935858E-004,4.21747113395814E-004,8.45482198760578E-004,-1.65684291719671E-004,-2.64590216989719E-004,3.68531572206016E-005,2.78060869362868E-004,2.79736996022963E-004,2.09612572433271E-004,-1.83850099401609E-004,-3.18129057592925E-004,-4.06153163537149E-004,2.60524033697454E-004,-1.31064437583854E-004,2.30651536976901E-004,3.16034266599387E-004,5.42178368457212E-004,-2.60230297133773E-004,1.23483936372105E-004,4.11254997158041E-005,5.75502420379015E-005,1.14915747680497E-004,2.06632479944726E-004,-1.32201926368945E-004,2.53931467500732E-004,-1.39347241574345E-004,-1.72463468796648E-004,8.40562585543777E-005,-1.72465862581316E-005,1.29831213474734E-004,2.99027928122129E-004,3.69753203482779E-004,-9.63988351120116E-005,8.71256843009166E-006,-1.06380001274162E-004,1.15331664266994E-004,1.61275574128249E-004,-3.05465938351140E-005,-1.12290348494826E-004,-5.02767232981394E-006,-5.92667234691234E-005,-5.29910370704097E-005,6.62529577562109E-005,-5.57495123241285E-005,-2.25040003985844E-004,-9.42734968018214E-005,-3.05780249122256E-005,-6.46685487062624E-005,-5.81568176180654E-006,-7.83601355563284E-005,-9.18578664390861E-005,-3.39008256532685E-005,8.90727717574660E-006,-1.79501233402991E-005,1.57548899943912E-005,7.76068428120016E-006,9.03299057246167E-005,3.31831367634596E-005,6.48272175786853E-005,4.87575857594066E-005,7.46895640705618E-006,-4.20428755142571E-006
richmondiana_mt-tamborine_c.112124_02,-1.63880638255205E-001,7.94719400442137E-003,7.06873385899958E-004,-1.83182312893096E-002,1.43351852472016E-002,2.03557159162882E-003,-8.62584777664940E-003,8.82788745454966E-003,-3.13846642622744E-003,-2.45710434229867E-004,-6.37943054576100E-003,-1.12154553751472E-003,1.18289553081295E-003,6.49146448573311E-003,-9.83412684471823E-004,-1.07846996151786E-004,3.37345480663448E-003,1.82343997115793E-003,-1.00296589637587E-003,2.10930296361214E-004,1.53205346860376E-003,-9.72082896469843E-004,-9.61570542448219E-004,1.51072967223076E-003,8.37890089856854E-004,-6.82408202779911E-004,-7.42199427571922E-004,-2.23410904767770E-004,7.59048658898702E-004,2.95512108110667E-004,2.38935744277425E-006,-4.09562968013256E-004,2.73152670886874E-004,4.04421767175184E-004,4.00124509065111E-004,-2.47820965685295E-005,-1.52929103683027E-004,-3.39922867546060E-004,4.02061491938658E-004,4.22910824499440E-004,-1.53660446984538E-004,6.61201378412145E-004,-8.53562456796405E-005,9.43862341534063E-005,7.02172586472640E-004,-8.04669414699083E-005,-1.61610568195002E-004,4.33571851536415E-004,-4.91917334795265E-004,-2.52399936136008E-004,4.88194755803002E-006,4.76139879587886E-004,1.84617042482789E-004,7.67585913246264E-005,-2.52697783241767E-004,3.30422493323534E-004,1.18981706479345E-004,-1.56340229016452E-004,-4.29282862909712E-004,5.90402871016854E-005,-1.07092862717687E-004,1.47960312005419E-004,9.93255990720515E-005,2.08710868535514E-004,-1.63072979016347E-004,1.42100004014949E-004,1.56178136285644E-004,-3.49172964077330E-005,-1.78414836556435E-004,1.08306483958217E-005,2.99128060499193E-004,4.35992830225362E-005,6.27827262957625E-005,-5.73762618008345E-005,1.06009876719850E-005,-2.99095657885616E-005,-2.69043011307630E-005,-1.28105519471008E-005,3.77148163698578E-005,9.31248103725503E-005,9.12346642829972E-005,9.19139692109134E-006,5.97495906626783E-005,3.46300710418317E-005,7.10923372595123E-005,4.54517749777185E-005,-7.46540071562510E-005,-2.31525746357911E-005,3.71574947097965E-006,-1.45124698545710E-005,8.63843142682132E-006,-3.09497450179709E-005,2.54810241359957E-005,1.83918220042050E-005,1.99917813071547E-005,1.39274979131924E-005
richmondiana_mt-tamborine_c.112137_01,-9.60886395709929E-002,4.01034474944206E-002,-1.62040452862014E-002,1.12095121326248E-002,-1.27843777186291E-002,-1.13233021961849E-003,1.02066155909516E-003,1.70851630742474E-003,-2.03110603199684E-003,1.53438163898120E-003,-1.65105837475088E-003,3.10373298834871E-003,-1.82846861719040E-003,4.18708496765973E-003,1.85107515806484E-003,-1.68192715410156E-004,7.06624827363610E-004,-2.40943219774671E-003,-6.75791299631434E-004,-2.71806854672082E-003,7.16145015870044E-004,1.13424990918428E-003,1.37106794507426E-003,3.10125076571979E-004,1.11699202229884E-003,8.69101756412178E-004,6.22576219061225E-004,4.19818457638233E-004,-1.32921817141150E-003,-3.42674522756906E-004,-8.66155306994125E-004,1.02905106438595E-003,-4.87142945405213E-004,-4.05991529248692E-004,1.65291864230162E-004,1.08266581293369E-005,-1.96669428888930E-004,2.29959519309944E-004,9.01180543529132E-004,-3.59930849765010E-004,-1.09732819279354E-004,-5.99032800668493E-004,9.83374535928995E-005,-7.41329893838260E-005,4.07939569997030E-004,2.79284493846650E-004,1.21404709184539E-004,-2.44233809349854E-004,-1.38800064155268E-004,-3.51434971421045E-004,-1.40473998005122E-004,1.56420945165730E-004,-1.57894846260931E-004,-3.20514015699857E-005,1.26120084659458E-004,-1.87263457868045E-004,-2.67439576636139E-004,-2.20620488249668E-004,-4.27647431712890E-004,7.95813690534685E-005,-3.39065206888691E-004,1.71326741447549E-004,1.52255346253797E-004,-6.30711134112378E-007,-2.12413457685354E-005,-3.82354418139889E-004,1.00881485781573E-004,1.72513724939181E-004,2.80476913897967E-005,6.83655739248179E-005,-2.96821018814844E-004,1.44717406638551E-004,1.12985973543831E-005,-1.36427281430660E-005,3.34943688149855E-005,7.41877618973035E-005,-5.02455177344219E-005,-9.18874815801422E-005,7.63891733651980E-005,5.64952369389892E-005,4.41212062375402E-005,6.16845978014328E-005,-3.75720419891774E-005,-4.20624743340362E-005,4.11257995988783E-007,-1.10676417378825E-005,-3.42400243118967E-006,-4.81465899947951E-005,-4.12325061211425E-005,5.22007932898958E-005,3.37482648209009E-005,1.71093474256132E-005,3.22638414290293E-005,-2.83954645628297E-005,4.32377597506347E-005,-4.26099563616302E-005
