id,SV1,SV2,SV3,SV4,SV5,SV6,SV7,SV8,SV9,SV10,SV11,SV12,SV13,SV14,SV15,SV16,SV17,SV18,SV19,SV20,SV21,SV22,SV23,SV24,SV25,SV26,SV27,SV28,SV29,SV30,SV31,SV32,SV33,SV34,SV35,SV36,SV37,SV38,SV39,SV40,SV41,SV42,SV43,SV44,SV45,SV46,SV47,SV48,SV49,SV50,SV51,SV52,SV53,SV54,SV55,SV56,SV57,SV58,SV59,SV60,SV61,SV62,SV63,SV64,SV65,SV66,SV67,SV68,SV69,SV70,SV71,SV72,SV73,SV74,SV75,SV76,SV77,SV78,SV79,SV80
novaehollandiae_C.517182spec2_Bruxner_converted,-6.21425968944387E-002,-2.20901182486991E-003,2.48795950370729E-002,1.33016362478802E-002,-4.81071701564275E-003,-1.01602287604069E-002,4.27977071128637E-003,7.47072559581298E-003,-7.09106682917049E-003,-1.01274863489361E-002,2.95551444140700E-004,-5.73366487400991E-004,4.30893660585469E-004,-5.13235313340708E-003,8.55906311660787E-004,6.60007121476000E-004,-1.86257263580327E-003,3.33669559520715E-003,5.67807510007163E-004,-6.05348309959726E-004,1.32225599360649E-003,2.39250459709546E-004,-1.70619301091296E-003,4.71962534299414E-004,9.50657679633688E-004,1.42674607346718E-003,-2.63186502712465E-004,-8.28364543345744E-005,2.57617838168780E-004,-1.10017502398605E-003,8.33054934981315E-004,-2.03482370846925E-004,-1.60573950473518E-004,1.06799571343713E-003,-7.96043768140186E-005,-4.60241770332295E-004,1.06943775214488E-003,-7.28774788620739E-004,2.45649004472827E-004,-3.27390973502858E-004,1.84617881120648E-004,2.17282354029431E-004,3.27344244968983E-004,1.70283465955046E-004,9.44098742911793E-005,-4.47190358024231E-004,-4.88515221486765E-005,-6.20629374175113E-004,1.36393201174253E-005,1.34144593642433E-004,-3.80791365462059E-005,-1.74472170312852E-004,-7.60704637776023E-005,-1.86279311226911E-005,1.13118277794582E-005,4.19024962508423E-005,2.60969476561513E-004,8.00927860113784E-006,8.18890427706024E-005,-5.24480355612711E-005,-1.02649345767727E-004,-3.46385211735715E-005,-1.57638860385493E-004,7.32643003512030E-005,1.24121183864167E-005,1.12373713066871E-004,2.41576500789345E-006,2.19877192624774E-005,-3.74422883363075E-005,1.66574731088681E-005,-8.44555640185919E-006,6.99816778133968E-005,1.35229677590463E-005,1.05515955180314E-005,1.58220166972912E-005,2.33787948561181E-006,5.52993205760017E-006,-3.22884331937289E-006,1.17617418766407E-005,6.31782400159420E-007
novaehollandiae_C.517182spec1_Bruxner_converted,3.82507363410005E-002,-9.39081161206910E-003,2.60427284284377E-003,1.52297421502057E-002,8.93008185014939E-003,6.97436715758226E-003,-1.12779277087966E-003,7.48912946461051E-003,-9.13553331761037E-003,7.87496384007005E-003,-1.99443121599192E-003,-6.34409142163980E-003,2.52632398598583E-003,2.72803548340166E-003,-5.20373475253758E-003,3.02395838036096E-003,2.37597997669946E-003,7.58851476057772E-004,3.72539553073620E-003,1.82316825066200E-003,-3.21730684430301E-005,1.29957847114025E-003,-2.30610280049103E-004,1.37637813833113E-003,-4.39718651306961E-004,6.79058725095708E-004,8.20325288486511E-004,2.76811930750554E-004,-4.54822725283314E-004,8.07504808013156E-004,2.35949292088169E-004,-7.38014621863631E-004,-1.04933277315816E-004,5.95502404479334E-004,1.12560454110514E-003,2.21012310164407E-004,-2.81389340577192E-005,-1.00308341662904E-003,2.36875008063886E-004,1.35918117183708E-004,-2.13774895403810E-004,1.10889205244877E-004,-1.95534033402491E-004,-2.19826117165869E-004,5.29991886489520E-004,1.00843353773589E-004,1.19894418511547E-004,-1.41995966569373E-004,-1.84892996774411E-004,2.07190510973299E-004,6.94938712179752E-005,3.38424248090452E-004,1.07660823121106E-004,1.48816111580550E-004,2.14729717399608E-005,-2.36654342144927E-004,-6.12889291565101E-005,2.34215055016220E-004,-1.24139530585591E-004,-2.23289875407038E-005,1.41679319626204E-004,-6.71725129898602E-005,6.36863613581110E-006,-3.26017350417996E-005,-2.39551722878990E-005,6.80809395057292E-005,1.57297176032311E-005,-4.28010847919273E-005,-7.30312014444914E-006,-1.53465651314489E-005,3.03339417257435E-005,3.97086176138358E-007,1.94651785176869E-005,-1.01009539210939E-005,-8.18144380578323E-006,-4.17799872405585E-006,-1.07092926579979E-005,5.63302267479901E-007,7.06427658583705E-008,2.33875374196724E-006
novaehollandiae_QM17029spec3_Gibraltar_converted,-2.00317622891792E-002,-1.20748077007000E-001,3.57832044475228E-002,-1.37525688170622E-002,1.02716048682418E-002,-8.10365271561214E-003,-1.52666207133360E-002,2.41298462520737E-003,-1.26953509798094E-003,1.18346315527931E-003,-6.49325908283254E-004,9.47850958349786E-004,2.17910007439349E-003,1.09043765797331E-003,-2.34775988189270E-004,3.05694799178930E-003,9.67009163213202E-005,1.18900162875958E-003,-2.00338991738825E-003,-5.06892309742034E-004,3.34715753691773E-004,1.00820580121395E-003,-1.77560411017853E-003,6.41286070864015E-004,1.00808647593519E-004,1.20094827953075E-004,-1.14934582400272E-003,6.33947162096893E-004,-9.18257911320125E-005,-6.98417304591163E-004,-4.28698948636146E-004,3.01548903803359E-005,3.68984540159457E-004,-2.00704198788413E-004,3.88150388712388E-004,8.54447052578965E-005,-6.06054421644348E-004,2.24810317113757E-004,1.09877362221881E-004,4.23072673277102E-004,-1.46007156344460E-004,7.55368700521607E-005,2.40302859907604E-004,9.18725035977166E-005,1.02814888086062E-004,1.32214541898617E-004,4.35657540857656E-005,2.38008787140287E-004,-1.27455487707498E-005,1.09443978159037E-005,-1.86692678900511E-004,-3.44589367772562E-004,-1.75673292345213E-004,2.48430558790421E-004,-7.82370955272878E-005,-7.76383281605784E-005,2.94623451357080E-004,-4.74194901613983E-005,2.48723754876241E-005,-5.73874401503430E-005,9.06015458124296E-005,-4.62885342809742E-005,-3.56287171417337E-005,7.50793314161405E-006,1.37993143739490E-004,-9.50133948805024E-005,1.16138071462497E-005,-5.64703472042819E-005,6.58825544016013E-005,-1.74909163663167E-005,-1.88069922091494E-005,-1.59859713924850E-005,-6.61704676855719E-005,-5.46429640420217E-005,5.78620514906453E-006,-1.87121782935901E-005,-1.04598913429858E-005,1.37932066042844E-005,-2.03183758075501E-006,-3.78033832615342E-006
novaehollandiae_C.105158_Dorrigo_converted,1.22511142632022E-003,-8.63178492819646E-002,2.59467535281242E-002,3.12465787740588E-002,-3.89159127220999E-002,3.18743079420756E-002,-1.57182907190048E-002,-1.47768161494891E-002,1.10734310300140E-003,-2.57719124240752E-003,4.15874563786316E-004,-4.43633172678659E-003,6.82223232156198E-004,-4.61526999841901E-003,1.48402020387921E-004,4.10498821205586E-004,-9.91603005869133E-004,7.11411036764275E-004,1.47540372668373E-004,-1.72326146899199E-004,5.11868675509353E-004,-1.08211984968504E-003,4.23939793911777E-006,-3.87806310128064E-004,-4.83333344987069E-004,-6.64287005470536E-004,2.13736454721233E-004,-1.40599188853746E-004,5.91900992285091E-004,5.69989636120071E-004,2.65948985466681E-004,1.31596816723911E-004,7.00326016449434E-005,-1.01081475031884E-004,3.21182078668311E-004,1.95913412400311E-004,5.94203252025736E-006,-2.54850292489430E-005,-3.02406463955394E-004,-2.30264256571837E-004,1.46950987630488E-004,2.47216840936383E-005,-2.37706028273074E-004,4.42945881717754E-005,8.00173369181033E-005,-1.06342127699876E-004,-4.74253980602597E-006,5.09000005518031E-005,-4.39661685185348E-005,6.09045394458916E-005,1.34482882121963E-004,-1.83713050767724E-005,5.47792200683687E-005,6.67065319235731E-006,2.92842849836557E-005,-2.25191963586762E-005,-7.89477188511130E-005,-4.86703853610319E-005,7.22517927383593E-006,9.53800716971048E-006,-6.06494571940963E-005,3.78742606793499E-005,3.48149227764771E-007,5.83294019393270E-005,1.04344478641730E-005,-1.89068484702478E-005,-5.86597477913776E-006,2.22353826913447E-005,-4.42021780845725E-006,1.19177762331567E-005,5.60586390426537E-006,-5.07601091623221E-006,-2.29520070032783E-006,-3.35143711448725E-006,-1.56966440922168E-006,-5.83051507588018E-007,-1.63036922782921E-006,-2.08153834128790E-006,7.53396538832165E-009,-2.79974497575316E-006
novaehollandiae_QM17029spec4_Gibraltar_converted,3.86634858499632E-002,-3.40908759577929E-002,4.01205186846920E-003,-1.59440880968737E-002,-3.60054855673816E-003,-1.11574762941985E-002,3.56190042292544E-003,-1.84102099909111E-002,-5.93183238201294E-003,1.64303058801401E-003,-9.22666740401436E-004,-2.50128349533298E-003,-2.40515826885658E-003,-1.66676427239207E-003,-2.57973938047665E-003,-2.47129176489087E-003,-1.20725266477910E-003,-2.49845185395201E-003,8.55821397140355E-004,2.01207630522341E-003,-3.60728767723939E-004,1.15688011073568E-003,8.98265912599687E-004,1.04745909208231E-003,9.78836179632873E-004,7.18986144269152E-004,-9.14476381947133E-004,-9.86502389070268E-004,4.80699988059949E-005,-7.82360167090071E-004,-8.09995411673797E-004,2.60512798685895E-004,1.24223136471464E-004,-6.96028429414521E-004,-3.57990119226440E-004,2.44912727274910E-004,-1.17889351604989E-003,6.05886655969168E-005,7.48061268445918E-004,2.47561320890926E-004,-2.76516466478189E-004,5.77954243888572E-004,2.44217574027361E-004,1.68283669218062E-004,3.97905500775474E-004,-2.71393649267654E-004,-2.97969498243843E-004,-1.79483526354258E-004,3.85304756169038E-005,2.44387479503892E-004,3.55785417464328E-004,1.75920548017880E-004,1.61052453270477E-004,-6.43282630143103E-005,-9.06593875744598E-005,5.20926521014313E-005,2.53441725662625E-004,4.09231544993464E-005,6.10773436123391E-005,-4.98459653763317E-005,-1.40825930390556E-004,1.81065893898835E-004,-6.42472727097744E-005,2.76018873190869E-005,-1.09812405493179E-004,4.29853516535022E-005,-3.89107519866679E-005,8.79937232701883E-006,5.55114215261155E-006,-5.11995527142419E-006,2.35632908999660E-005,-1.87522155199490E-005,1.34422698534039E-005,-1.57047636005810E-005,-1.90355480409052E-005,-1.47258532224175E-005,2.29890098774338E-006,-1.07358123459221E-005,1.01348465666302E-005,-1.07938080837159E-005
novaehollandiae_C.272197_Tapin-Tops_converted,1.14685966460024E-001,5.36671365695739E-002,-2.04583447106625E-002,8.18066168849203E-003,-2.20544390621748E-004,-6.22267938411899E-004,2.47360341878057E-003,-4.93933607450036E-003,-1.03134312541477E-002,-2.10145328606136E-003,-6.64534151876833E-004,1.03607518596004E-003,1.80935353746529E-003,1.79080960401655E-003,1.27909748344763E-003,3.29884836215174E-003,-1.12199633897213E-003,4.05883504110474E-004,-6.69394004016532E-004,-7.87007640766514E-004,-2.59755831843443E-003,-2.19543600690888E-003,6.78216577632912E-004,-9.11972936901479E-004,-1.00529586762966E-003,8.48851804429957E-004,-8.51137216850361E-004,-6.86768850676579E-004,-3.25967356785668E-004,-2.65621452690386E-005,2.09261860491255E-003,9.04422365088355E-004,4.79190903723570E-004,4.50161196610110E-004,-4.69890138389100E-004,5.50121307999388E-004,-8.30529128563892E-005,4.26142468083672E-004,4.47669461484640E-004,-4.31959852032605E-004,6.25960470057109E-004,-1.61982896448072E-004,7.73468191677204E-005,7.99269250818432E-005,6.92788071592945E-004,-1.23950653343635E-004,-3.56980705721803E-005,-3.04816842873296E-005,-1.49403427283157E-004,-1.42904378171657E-004,-5.30792924385171E-004,3.06823539924483E-004,1.48769016685383E-004,2.74576305326571E-004,-2.58612454614619E-004,-6.40603711687313E-005,3.80329673731596E-005,-1.89654930345983E-004,-8.86523354369606E-005,-1.16358672537212E-004,9.33503193009429E-006,4.25946922663492E-005,-4.24630284750672E-005,4.09402718590699E-005,5.57643582812378E-005,-7.52807369445609E-005,-2.35430219953722E-005,3.03706021565529E-005,3.63558420332382E-005,-3.82328986817760E-005,1.28813074508835E-005,-1.55750776270416E-005,-1.86055754811014E-005,1.80404717218580E-006,-1.70711561885184E-005,-4.62374218471954E-006,-1.84299261166440E-005,-9.74936532217286E-007,9.47778699365153E-006,-6.81393745019466E-007
darlingtoni_QM59910spec1_Broader-Range_converted,-6.71802483290602E-002,6.46578160302639E-002,4.91983555198971E-002,-7.83307863449831E-003,-9.66616109993993E-003,3.37209701005483E-003,5.99547894122378E-004,8.21024443376456E-003,2.26048045849208E-004,2.92077320865156E-003,7.03785450651215E-003,3.74546483684498E-003,-7.13780917653955E-004,1.77040403749091E-003,9.10366974908972E-004,1.44792288480852E-004,-1.26766349307216E-003,-2.29930709212532E-003,4.42909143909151E-004,1.20649440840006E-003,-6.60474239790111E-004,2.79209497597397E-004,1.84866424979078E-003,-6.16603687603450E-004,9.20519848947892E-005,4.92656228953881E-004,6.01847985194661E-004,3.10570945196754E-004,3.27922014469926E-004,1.10024776624257E-004,3.77602232485193E-004,-5.95189012193466E-004,3.21928265427518E-004,-5.66078653712067E-004,4.91845359224603E-007,-3.10143041548273E-004,5.40621945783994E-004,-3.29971481341897E-004,3.21180614239145E-004,3.87362545261472E-004,4.82811019845022E-005,-7.59190872931142E-005,-2.41870861273105E-004,1.96911678416840E-004,-2.97703694614197E-005,2.28801413207649E-004,-5.79200638805433E-004,3.04758754821113E-004,-4.22948409297801E-004,7.63771943883900E-004,3.35526926945215E-005,2.22973004364144E-004,7.69017994913728E-005,2.44552648315600E-004,-5.36579100281135E-005,-1.97003258004499E-004,6.88727019520726E-006,-1.56624696566953E-004,1.46759316547660E-004,2.75625188665266E-005,2.47746941223658E-005,2.89408857148912E-005,-1.63433575617274E-005,1.99315019461105E-004,-1.97541123705263E-005,-2.15907644756180E-007,2.53452155955105E-005,1.83485781687478E-006,-2.37162128026699E-005,-1.14818205879372E-005,3.64731199110030E-006,3.44564355655783E-006,-4.90636414720783E-005,-7.90415792422340E-006,2.38424315073433E-005,5.45345917728722E-006,2.24945617764934E-005,8.61156057358505E-006,-9.26196520290246E-006,-2.07425236375462E-005
novaehollandiae_QM17029spec1_Gibraltar_converted,3.41281877647482E-002,2.23355428685401E-002,-8.29920897013412E-003,-2.57896891190990E-004,-4.84998751009799E-003,-5.92891995321922E-003,2.06163618854951E-004,-3.41661319177806E-003,4.49329318742408E-003,5.41580520750156E-003,1.90689294649730E-003,-4.41494722140773E-003,2.60047767519515E-003,-3.26909631373852E-003,1.29163123090085E-003,-3.72727676763637E-004,4.41925404343440E-003,-1.88148482781196E-004,-5.65427346314494E-004,-2.00028892050751E-004,2.07249594527166E-004,1.29355875713849E-003,-2.15067906205818E-004,-1.65052256857742E-003,6.20277209748476E-004,5.40042871638346E-005,-4.45391849945752E-004,1.14550601508750E-003,-1.62819843320790E-003,7.09822033346739E-004,6.83842313072317E-004,2.42163585845816E-005,-1.93671305812242E-004,1.20055802759221E-003,-4.78596659422471E-004,-1.81167037384700E-004,1.13888790015136E-003,-3.36920490944459E-004,3.40695917741851E-004,1.46235202353802E-004,3.24622725215534E-004,2.99611503546362E-004,-5.00743396582945E-005,-1.56992135460790E-004,2.71170941648634E-004,1.09222056963134E-006,-4.99241518557407E-004,1.05366562555225E-004,2.54633767249506E-004,-4.34469763796965E-005,2.93469640535878E-004,-3.92677678608470E-004,1.15347003890958E-004,7.96472371967707E-005,-8.70407674691312E-005,-7.36249687623396E-005,8.00547816817711E-005,-6.61086081629431E-005,-1.02510065654718E-006,1.79407356663329E-004,-1.10904792366347E-005,1.99890792838859E-004,4.82230769244345E-005,-1.08031489336908E-004,4.16697119364472E-005,-3.64233939393156E-005,-9.51305446945016E-007,-2.73495303737428E-005,-2.80297786236709E-005,3.46919463747412E-005,1.04874049741803E-005,-5.65262774164574E-005,-3.61944686891437E-005,4.11071470233158E-006,-1.85029658688432E-005,-1.92403484774327E-005,3.53426278924687E-005,9.27952389564424E-006,2.01415520224176E-005,8.19615694758465E-006
mitchellae_C.348956_Mulumbimy_converted,2.55671391444718E-002,-9.54055447736657E-004,-5.24157815648836E-003,-5.45651766408948E-003,2.21747906350725E-003,4.18397865427654E-003,4.46660071292225E-003,-2.09150873555871E-003,3.08959855732447E-003,1.61413444392010E-003,3.05358732852127E-003,-2.70631009795463E-004,8.22205980035154E-004,-1.19174560099704E-003,-2.78595560024686E-003,-1.08399158818618E-003,9.98088233942300E-004,1.99249061292616E-003,5.74383551396275E-004,1.65393025379309E-003,3.96784405854619E-004,9.13717250343374E-004,8.45572738292500E-005,-7.71961923781644E-004,6.52094053333606E-005,3.94306591037337E-004,7.74414776686270E-004,-1.11274348007260E-003,7.40269592862099E-004,-1.52658344304939E-004,-1.45015232611455E-004,1.77560555772520E-004,9.38064728203492E-005,2.84187126643815E-004,-5.11938748619328E-004,-3.53412412927595E-006,9.73720417774940E-004,3.56894525070807E-004,7.44497630841975E-006,4.09476775263316E-004,5.09207850744445E-004,-5.55997152304538E-004,-4.47442864358967E-004,-4.76212326641183E-004,-6.79594772287255E-004,5.01827608943395E-004,-2.14984882484307E-004,1.29758049767391E-004,5.38157659701107E-004,-3.69851306968926E-004,1.96103248644173E-004,1.87219368188528E-005,-1.73504192231095E-004,4.35904716088740E-004,-1.08007562061053E-004,1.01331405006398E-004,2.84190062628605E-004,-2.48464787171909E-005,-3.44649745954346E-005,-1.17167838324274E-004,-3.65028781398307E-005,-5.53019686557535E-005,-1.65698198475858E-004,7.94475758391873E-005,-2.15115733219301E-005,8.14282666271923E-006,9.96147730315810E-005,5.07977526317438E-005,6.25629544923653E-005,-3.17514685611892E-005,2.23364055085271E-005,-5.52211139566632E-005,4.93820304215467E-005,-9.20599092507423E-006,2.27126294715027E-005,-1.44542145102284E-005,-2.93089340626447E-005,-2.17841726787064E-005,-1.54501797784572E-005,-1.70549634079780E-006
novaehollandiae_QM17248_Antaric-Beech_converted,-1.92170101418508E-001,5.25862258955662E-002,-1.42743318420644E-002,1.77455784330488E-002,1.32537933418314E-002,2.95952072709691E-003,-1.07493533789955E-002,4.36213568998962E-003,3.83681969667541E-003,-7.56933559460469E-003,-2.51254141806868E-003,-2.51226721273128E-004,1.37748030844355E-003,1.42470952869969E-003,1.81164199850757E-004,-1.01342825426550E-003,-1.73145885085744E-003,-1.21454536208640E-004,-4.79095573302582E-005,-4.36164937310303E-004,1.76859021468728E-004,4.45721767184841E-004,-1.25624981973911E-004,1.07633573483113E-003,3.33022449593513E-004,8.90193962865026E-004,5.77996780364055E-004,3.86760530999913E-004,-6.39593754042642E-004,-1.25888494095347E-003,-1.19411040578481E-003,9.26923290318510E-004,3.72004989822526E-004,6.69846336265185E-005,6.29602370118403E-004,4.29366274270221E-004,-1.06380530275213E-004,3.42380045985717E-004,2.68964310197130E-004,1.50250153850784E-004,3.80927313833218E-004,-3.62199987814814E-004,-3.39878816435529E-005,7.37184502391100E-005,1.93961355033319E-004,-1.30065604436961E-004,7.04694637876014E-005,-1.93051494753775E-004,5.19624405024020E-004,2.57882981918115E-004,4.55252726828248E-004,4.38376556538340E-005,7.73132363381425E-006,7.04584334880933E-005,-1.61932140321491E-004,-5.09827720119356E-005,-3.56564330490587E-004,-2.28135461456910E-004,-1.76439354699941E-004,-7.58451701312534E-005,5.98745415869586E-005,8.88254979106104E-005,-1.46640342137101E-004,-4.31924702430410E-005,-4.65257867034053E-005,1.66866054841466E-005,-4.82461531128981E-005,4.75153628621070E-005,-9.91642147202413E-009,1.25861554444087E-005,3.28800290872435E-005,-6.31563397285512E-005,-2.07978374632548E-005,-3.29907044246149E-005,-5.61821193501064E-006,1.97309028162490E-005,1.70405479393981E-006,1.30777792258852E-005,4.53310454892681E-006,3.03479139929278E-006
novaehollandiae_C.272199_Tapin-Tops_converted,3.70701672867500E-002,3.51092037086500E-002,-9.68898814702122E-003,-8.88756554929681E-004,-6.51043709439328E-003,5.07575626094422E-003,8.36001896737560E-003,-3.07629285934850E-003,2.48051797985526E-003,-3.19709971484685E-004,3.28838309719002E-003,7.83894651868353E-004,3.07487994480928E-003,-2.30213741140165E-003,2.09778305988064E-003,-2.34895015494715E-004,4.02137388234607E-003,-6.30475541850526E-004,-1.27647529415477E-003,2.76221210322322E-003,-6.35596893145756E-004,1.63477491862097E-003,-2.65406330937516E-004,2.73263609433068E-003,-6.62853969217789E-004,-4.34886109049191E-004,1.16926025955258E-004,3.07930278009023E-004,2.01630850758885E-003,2.09116354129514E-004,-4.54992796473554E-004,7.79664253765024E-004,-4.11055256715427E-004,4.46603285191778E-004,-1.94497974213908E-005,9.01777666439696E-005,1.47017294440527E-004,3.92699780106458E-004,-4.53241432223218E-004,1.28564429248983E-004,-3.82171542540667E-004,6.32669051485748E-005,6.00712523177656E-004,2.61210201988581E-004,-6.74217051911679E-004,-6.30728827402427E-004,1.17595131577720E-004,-1.99580504469333E-004,-2.03031282423929E-004,3.72564297361861E-004,-4.26820139552970E-004,-5.03761585936267E-005,1.03983769933282E-004,2.79762078344347E-004,2.41925199261675E-005,-3.38132728018147E-005,-2.41443827175979E-005,-5.31165222578024E-005,-7.74113881102156E-005,1.87264197481899E-005,5.75948880010369E-005,1.50408430734284E-004,-4.95703844622795E-005,-6.87100753605833E-005,-5.91279628066731E-006,-1.13110935321523E-005,-8.00527379196940E-005,-4.14607273708777E-006,-2.40727376879194E-005,7.97152990466840E-006,-1.40929301151231E-005,2.03095978686362E-005,5.03936714195051E-006,-2.28817566710935E-005,1.22293055426433E-005,-3.31581593258711E-006,-3.82406818164422E-005,2.02740894742088E-005,-5.31718401665449E-006,1.11582069746411E-005
novaehollandiae_C.105177_Dorrigo_converted,-7.62077644660497E-003,-2.96996067133406E-002,-6.09456718121092E-003,-3.62918918114318E-003,2.15115574246139E-003,2.97095580704212E-003,8.84368166061238E-003,-3.95403539127519E-003,1.53017639902123E-003,4.51140872609633E-003,-2.13725726430424E-003,-9.97513383922413E-004,1.54344584885893E-003,2.37181922566607E-004,5.57963490230976E-004,-1.83101112202378E-003,-7.49117622077482E-004,1.80046522622340E-003,3.15934825046232E-004,8.78221952779855E-004,-1.41756907935394E-003,7.02412691822709E-004,1.01218536076591E-003,-5.23735449998097E-004,-6.56383743890951E-004,-6.10418845296760E-004,5.94038332834877E-004,1.71370323383912E-004,-8.85888886102034E-004,-2.51061712292622E-005,-9.87614014518863E-005,-1.61588550959959E-003,-1.87115146568091E-004,5.99081769730015E-004,4.11103911604692E-004,-1.97462908273017E-004,-1.33434129101101E-003,7.23442039341451E-006,4.09218343726441E-004,1.29180778071971E-004,1.06016518756389E-003,-4.67701771926068E-005,2.28029891695231E-004,4.86960740707808E-004,-1.14964160780836E-004,1.92535815516040E-005,1.71127271664740E-004,-1.51527383642493E-004,2.58100228748462E-005,4.33078517262864E-004,-2.01466069429380E-005,-3.16081179278760E-004,-1.89826541786360E-004,-2.04098837616963E-004,-3.53316696734247E-004,-6.06216851198740E-005,3.78333378503231E-005,-1.67130467606479E-004,-1.78985618756219E-004,8.91090496873291E-005,-9.66285883482441E-005,-1.33688110473406E-005,8.12609829800105E-005,4.80528955081771E-005,5.75280581420496E-005,3.91468610834958E-005,1.43449583606321E-004,6.14203264945726E-005,-4.04863308790102E-005,-4.02377530989795E-005,-6.81427131275641E-005,8.13430160280939E-006,-7.54783475931296E-006,1.16612323649417E-005,3.38534263991360E-005,2.87838876229647E-005,-1.90647133748278E-005,1.20129870741172E-006,2.45706871960533E-006,1.84995637046655E-005
novaehollandiae_C.348948_Armidale_converted,-2.65451926426167E-002,-1.78890016673163E-002,1.55998503013127E-002,7.39884038048383E-004,-8.31911643936992E-003,-6.28809461043709E-003,9.13663146524469E-003,-1.05145408177865E-004,-5.44394798682706E-004,-4.59853668028297E-003,-6.06329019987638E-003,-2.96455641395403E-003,1.63747010867301E-003,-2.93253149812436E-003,1.76638610236949E-003,-1.70038714673127E-003,-9.96998185091247E-004,8.51345886381588E-004,-1.80042716237482E-003,2.44404586915532E-003,-2.61798213784812E-003,-4.05961324125447E-004,1.42461307138011E-003,1.12156169702037E-004,1.17398245040934E-003,-6.60040859791973E-004,-3.01267824244294E-004,3.42112053702906E-005,-1.05818482366093E-003,-1.57640867595923E-003,1.09590290145809E-003,8.18821489853672E-004,6.12845350701613E-004,-7.60572919620126E-005,-6.15802763305692E-004,-3.41768581536342E-004,-1.72358827010091E-005,-6.49474031391034E-004,-8.11402291031928E-004,3.06149589736023E-004,3.54567365979516E-004,2.21057080044728E-004,-2.84312739019481E-004,1.74886475429439E-004,-2.91637105024773E-004,7.07123507721812E-004,3.11241084334360E-004,5.54749707475875E-004,-1.93718114383386E-004,5.18363096976444E-005,2.16894856214494E-004,5.17424006461507E-005,-9.25938874146897E-006,1.14979660672839E-004,-5.02725317737151E-005,-6.48094003863609E-005,-6.99169893455869E-005,1.82714038307251E-004,-1.84330842474593E-004,7.98993526460443E-005,1.29116808852913E-004,-1.80781410679802E-004,4.31492210966956E-006,-6.53455676034730E-005,-8.81110977251414E-005,4.74865965127030E-006,-6.81521731525211E-005,-4.86944506984829E-005,3.12808377035231E-006,6.81777500018358E-005,6.34266247167051E-006,1.80405893419036E-005,-1.62352608100215E-006,-1.24639042741141E-005,-1.13641832201400E-005,-9.40743254692373E-006,-1.13826620822694E-005,4.67716200975175E-006,-7.80925016124160E-006,1.71040398137482E-006
novaehollandiae_QM36956spec1_Wilson-River_converted,5.91333657827858E-002,-3.50870930706935E-003,1.41569443229231E-002,4.85061374230504E-003,3.13907122377577E-003,2.59393521034559E-003,7.13848794766560E-003,6.28965090888697E-004,-5.64312313930346E-003,4.71219331359635E-004,1.54206514871307E-003,3.09549984795450E-004,-2.76009666051619E-003,2.78999466382792E-003,3.35458423808602E-003,-6.50006078351256E-004,7.09116710861911E-004,1.49043862617654E-003,-6.74465477837505E-004,5.20903702074566E-004,-7.88435289910462E-004,1.19665148290910E-003,-2.24619509439323E-003,6.14003814513945E-004,-1.38043609320080E-003,-6.27141732304441E-004,1.37399896395027E-003,-9.78523650318099E-004,1.02743682303000E-003,4.23190037803999E-004,-6.98016277375715E-005,-1.52632768185653E-003,-7.20300389943255E-005,-1.08947170347007E-003,-1.86396896968206E-004,-2.89365059430952E-004,-7.22630767222387E-004,-4.14515728016077E-004,-4.12154832152164E-004,2.05889812099107E-004,2.28750954310623E-004,-4.34575404662788E-004,-5.62560848774880E-004,-3.59374411637000E-005,3.52365105286798E-004,6.75983189922842E-004,-4.85969868044760E-004,4.17892291960158E-005,3.29440422982895E-004,-1.06540894342700E-004,-1.82312589821378E-004,-1.04749343981161E-004,-2.11725212132084E-005,-1.32396246573999E-004,6.82511843291924E-005,2.01034942683211E-004,-1.23181367132166E-004,-4.14440249633782E-005,7.02863647955902E-005,3.95539201974315E-005,8.89175186052195E-006,-7.90630501594082E-006,-2.43075720008529E-004,-8.44357117812222E-005,-2.35923326765080E-005,-9.05651699523245E-006,-7.40574384305530E-005,6.02452801152195E-005,-1.95267627664402E-005,4.61216200273459E-005,5.47154120720668E-006,1.17327702986859E-006,-3.10663661849539E-005,6.60432929680121E-006,-2.05561979710629E-005,-9.28529036089565E-006,5.94899733030338E-006,9.65974123593094E-006,3.08837194828096E-005,2.71189550619985E-006
