id,SV1,SV2,SV3,SV4,SV5,SV6,SV7,SV8,SV9,SV10
richmondiana_richmond-river_c.118330_03,-4.69420546058817E-002,-3.43852024233720E-002,-5.85851462067815E-002,3.45850514622432E-002,-4.49459229619369E-003,4.16571098306831E-003,-9.26568849808987E-003,8.13617055133283E-003,-6.29005586135725E-003,-1.02017986317536E-003
richmondiana_richmond-river_c.158028_01,8.08166567437076E-003,-6.18861190556590E-002,1.56822183007622E-002,2.07670374720059E-002,-3.16014235597019E-003,-2.82254404789772E-003,-3.16435628831572E-003,-5.48297572494242E-003,1.63238995743683E-003,3.95463065968497E-003
richmondiana_richmond-river_c.33223_01,3.48524366691453E-002,-4.35051321345804E-002,-4.97937486048973E-002,1.51230223010603E-002,-1.67868080049423E-002,1.14622916600703E-002,9.93840383142072E-003,1.10892037856146E-003,-5.73572301869487E-003,1.16825691983688E-002
richmondiana_richmond-river_c.33223_02,3.59818665748056E-002,-7.85256130245985E-002,-3.94338745486289E-002,-3.17056180582500E-003,-2.34007901713414E-002,-6.06786961805903E-003,1.49609403719717E-002,5.44212383616759E-003,-5.50646174896580E-003,-8.59729374258813E-003
richmondiana_richmond-river_c.33224_01,-2.88330259519282E-002,-3.25525930385147E-003,-5.19944158359789E-002,2.57158731628627E-002,1.96985708489864E-002,2.07643975973004E-002,-5.37724729399274E-004,1.04238618113438E-002,4.53550806165003E-003,6.58452208044678E-003
richmondiana_richmond-river_c.33224_02,5.11081856546556E-002,-9.04265210050435E-002,-4.84467865384461E-002,-5.39178956148034E-003,-2.25645219115913E-002,1.65446080123139E-002,-3.98615356806815E-003,8.50262846722451E-003,-1.45713829819660E-003,-9.07356618917777E-004
richmondiana_richmond-river_c.474704_01,-2.15173395583925E-003,-4.91223177281314E-002,9.64338994271006E-003,1.38852657377966E-002,-8.49308931885084E-003,1.50766170295428E-002,7.12335769006243E-003,7.26147276967887E-003,-1.08176954009045E-003,-1.34356863343345E-003
richmondiana_tweed_c.158027_01,4.33472576425574E-002,-1.99670716308633E-002,-5.27677868074396E-002,6.33791845873571E-003,4.93046476691871E-003,2.59096029243061E-002,4.61413759577819E-003,-7.13652147968732E-003,-6.96418598170618E-003,-1.30242715210253E-003
richmondiana_wollongbar_c.112135_01,-2.84390448874171E-002,-1.39362295763614E-002,-6.89571417911038E-003,3.64918336685310E-002,1.36753407262805E-002,1.54551774212664E-003,-7.02076990390200E-003,2.89231232586180E-003,3.39050633649046E-003,-4.14892033900498E-003
richmondiana_wollongbar_c.112135_02,-3.60202067881841E-002,-1.12656745637996E-001,-4.50019162363049E-002,-1.27944553420525E-002,-1.86634450600710E-002,-8.35474017773735E-003,4.53975428406640E-003,-1.03156118697058E-003,5.32588942299023E-004,3.39152701684458E-004
richmondiana_wollongbar_c.112135_03,-2.10259474570201E-002,-3.66080172887772E-002,-4.50843453995556E-002,8.34659507158346E-003,-4.14983071340283E-003,3.36483111488879E-002,2.19848779010620E-002,1.03437450867720E-002,1.02884238709734E-003,-3.75518584883204E-003
richmondiana_wollongbar_c.112135_04,-1.16860931000749E-002,-6.70854804876418E-002,-1.84180219390427E-002,1.01012783136146E-002,-1.28215949384783E-002,-4.12477783811810E-004,6.26640304742001E-004,-1.12402053320874E-002,1.22162701690171E-003,-4.58802793938148E-003
